STATION,DATE,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2005-10-27,,50,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-28,,46,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-29,,46,36,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2005-10-30,,68,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-31,,70,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-01,,70,40,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-02,,59,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-03,,62,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-04,,66,44,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-05,,73,44,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2005-11-06,,62,55,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-07,,62,40,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-11-08,,61,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-09,,60,38,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-10,,62,35,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-11,,45,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-12,,53,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-13,,61,33,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-14,,68,42,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-11-15,,56,37,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-11-16,,68,50,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-17,,50,34,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-18,,41,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-19,,45,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-20,,58,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-21,,57,35,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-22,,50,35,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-23,,35,24,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-11-24,,45,26,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0
USW00014765,2005-11-25,,34,22,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-11-26,,39,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-27,,47,34,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2005-11-28,,57,40,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-29,,60,52,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-11-30,,60,47,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-12-01,,49,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-02,,44,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-03,,38,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-04,,31,26,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0
USW00014765,2005-12-05,,33,21,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-12-06,,37,24,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2005-12-07,,31,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-08,,35,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-09,,39,22,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0
USW00014765,2005-12-10,,37,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-11,,42,22,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2005-12-12,,41,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-13,,25,14,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-14,,25,10,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-15,,32,10,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2005-12-16,,51,30,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,
USW00014765,2005-12-17,,40,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-18,,35,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-19,,35,22,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-12-20,,34,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-21,,31,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-22,,36,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-23,,46,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-24,,53,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-25,,53,27,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,
USW00014765,2005-12-26,,54,38,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-12-27,,44,28,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-12-28,,45,24,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-12-29,,52,41,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,
USW00014765,2005-12-30,,49,30,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-12-31,,35,26,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-01-01,,33,27,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-01-02,,42,31,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-01-03,,36,31,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2006-01-04,,34,28,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-01-05,,41,31,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-06,,39,29,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2006-01-07,,33,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-08,,40,23,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-01-09,,57,27,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-01-10,,47,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-11,,57,30,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-12,,55,36,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-13,,50,30,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-14,,57,47,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-15,,46,12,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-16,,31,8,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-17,,42,22,,,,1.0,,,,,,,,,,,1.0,,,,,
USW00014765,2006-01-18,,58,36,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-19,,44,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-20,,58,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-21,,59,37,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-01-22,,41,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-23,,37,32,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-24,,41,27,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-25,,45,32,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-26,,40,26,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-01-27,,41,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-28,,55,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-29,,52,31,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-30,,50,36,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-31,,41,31,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-02-01,,44,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-02,,48,28,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-02-03,,55,39,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-02-04,,53,33,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-02-05,,56,38,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-02-06,,41,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-07,,40,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-08,,37,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-09,,35,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-10,,32,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-11,,33,22,,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-02-12,,28,18,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0
USW00014765,2006-02-13,,34,14,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-14,,41,25,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-15,,55,27,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-16,,55,29,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-02-17,,57,29,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-02-18,,34,14,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-19,,29,10,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-20,,35,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-21,,42,21,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-22,,43,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-23,,42,29,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,
USW00014765,2006-02-24,,38,25,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-02-25,,33,19,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,
USW00014765,2006-02-26,,28,14,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-27,,25,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-28,,31,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-01,,35,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-02,,32,20,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0
USW00014765,2006-03-03,,29,18,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-04,,38,18,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-05,,45,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-06,,39,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-07,,45,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-08,,46,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-09,,46,33,,,,1.0,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-10,,65,42,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-03-11,,60,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-12,,57,34,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-03-13,,55,40,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,
USW00014765,2006-03-14,,61,38,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-03-15,,45,32,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-03-16,,45,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-17,,43,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-18,,42,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-19,,38,24,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-03-20,,38,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-21,,47,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-22,,45,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-23,,57,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-24,,48,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-25,,43,34,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-26,,52,36,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-27,,58,37,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-28,,51,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-29,,59,30,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-03-30,,66,37,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-31,,69,37,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-01,,67,46,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-04-02,,67,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-03,,56,35,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-04,,52,32,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-04-05,,41,31,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-04-06,,53,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-07,,59,32,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-08,,56,35,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,
USW00014765,2006-04-09,,52,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-10,,59,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-11,,62,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-12,,66,39,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-13,,68,47,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-14,,64,43,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-15,,68,50,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-04-16,,63,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-17,,61,42,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-18,,69,47,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-19,,72,49,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-20,,73,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-21,,59,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-22,,53,37,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-23,,54,44,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-04-24,,51,44,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-04-25,,68,43,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-26,,57,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-27,,65,38,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-28,,60,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-29,,59,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-30,,66,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-01,,63,45,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-02,,49,45,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-03,,53,47,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-04,,77,51,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-05-05,,81,50,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-06,,72,52,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-07,,65,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-08,,67,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-09,,54,48,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-10,,54,48,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-11,,65,50,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-12,,61,51,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-13,,59,48,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-14,,54,49,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-15,,58,50,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-05-16,,59,50,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-17,,70,50,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-18,,74,48,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-19,,65,52,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-20,,68,50,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-21,,70,44,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-22,,66,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-23,,63,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-24,,72,47,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-25,,74,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-26,,72,59,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-27,,80,59,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-28,,81,61,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-29,,82,57,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-30,,83,58,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-31,,76,56,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-06-01,,87,61,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-02,,74,60,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-03,,62,53,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-04,,64,53,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-05,,72,55,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-06-06,,73,56,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-07,,59,54,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-08,,60,54,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-09,,66,58,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2006-06-10,,65,55,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-11,,75,54,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-06-12,,76,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-06-13,,80,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-06-14,,75,60,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-06-15,,78,62,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-16,,84,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-06-17,,85,61,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-06-18,,86,63,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-06-19,,90,66,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-06-20,,87,66,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-21,,81,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-06-22,,84,60,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-23,,85,66,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-06-24,,73,68,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-06-25,,71,68,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-06-26,,81,68,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-27,,81,70,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-06-28,,74,69,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-29,,76,69,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-30,,81,67,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-01,,83,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-02,,85,68,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2006-07-03,,85,71,,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-04,,88,69,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-05,,79,70,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-06,,76,64,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-07,,81,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-08,,82,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-09,,85,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-10,,83,66,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-11,,85,68,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-07-12,,80,71,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-13,,81,65,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-14,,89,63,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-15,,82,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-16,,87,69,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-07-17,,92,70,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-07-18,,96,70,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-07-19,,84,68,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-20,,81,65,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-07-21,,85,71,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-22,,80,73,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2006-07-23,,79,69,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-07-24,,83,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-25,,84,67,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-26,,85,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-27,,89,70,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-07-28,,90,73,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-07-29,,91,70,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-30,,90,69,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-07-31,,90,67,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-08-01,,97,75,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2006-08-02,,100,76,,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-08-03,,98,71,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-08-04,,82,69,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-05,,88,69,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-08-06,,83,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-07,,87,71,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-08-08,,87,68,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2006-08-09,,83,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-10,,88,65,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-11,,79,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-12,,77,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-13,,79,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-14,,84,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-15,,78,67,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-16,,85,65,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-08-17,,84,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-18,,81,64,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-19,,84,60,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-08-20,,87,68,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2006-08-21,,76,64,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-08-22,,84,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-23,,85,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-08-24,,78,62,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-08-25,,70,61,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-26,,74,60,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-08-27,,66,57,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-28,,68,61,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-08-29,,64,61,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-08-30,,77,62,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-08-31,,74,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-09-01,,72,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-09-02,,70,61,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-09-03,,71,61,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-09-04,,75,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-09-05,,74,57,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-09-06,,75,61,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
